,orderID,symbol,volume,action,executionPrice,executionDate,brokerLoan,requestMargin,closePrice,closeDate,profit,comment,closed,equity
261,49895257951953170567,EUR.USD,0.1,long,1.11055,2020-01-09 16:41:00,10735.316666666668,370.18333333333334,1.11046,2020-01-09 17:02:00,-0.9000000000004889,,True,100068.00000000012
262,26524390149746002725,EUR.USD,0.1,short,1.11046,2020-01-09 17:03:00,10734.446666666667,370.15333333333336,1.11056,2020-01-09 17:22:00,-1.0000000000002842,,True,100067.00000000012
263,13132641286426150151,EUR.USD,0.1,long,1.1106,2020-01-09 17:23:00,10735.8,370.2,1.11047,2020-01-09 17:34:00,-1.2999999999985334,,True,100065.70000000011
264,97620241658583774739,EUR.USD,0.1,short,1.11047,2020-01-09 17:35:00,10734.543333333335,370.1566666666667,1.11062,2020-01-09 17:49:00,-1.4999999999973284,,True,100064.20000000013
265,65160349603978177957,EUR.USD,0.1,long,1.11061,2020-01-09 17:50:00,10735.896666666667,370.2033333333333,1.11066,2020-01-09 18:31:00,0.4999999999996021,,True,100064.70000000013
266,18012676150310628554,EUR.USD,0.1,short,1.11065,2020-01-09 18:32:00,10736.283333333333,370.21666666666664,1.11072,2020-01-09 18:45:00,-0.7000000000012392,,True,100064.00000000013
267,22018329377803787504,EUR.USD,0.1,long,1.11072,2020-01-09 18:46:00,10736.96,370.23999999999995,1.11076,2020-01-09 19:10:00,0.40000000000128466,,True,100064.40000000013
268,49414120435473743164,EUR.USD,0.1,short,1.11073,2020-01-09 19:11:00,10737.056666666665,370.2433333333333,1.11086,2020-01-09 19:35:00,-1.300000000001603,,True,100063.10000000012
269,40487749680422465310,EUR.USD,0.1,long,1.11086,2020-01-09 19:36:00,10738.313333333334,370.2866666666667,1.11071,2020-01-09 19:46:00,-1.4999999999980105,,True,100061.60000000012
270,11916197004896806790,EUR.USD,0.1,short,1.11061,2020-01-09 19:47:00,10735.896666666667,370.2033333333333,1.1106,2020-01-09 20:15:00,0.1000000000007617,,True,100061.70000000013
271,72604538940299092840,EUR.USD,0.1,short,1.1106,2020-01-09 20:16:00,10735.8,370.2,1.11065,2020-01-09 20:33:00,-0.500000000000739,,True,100061.20000000011
272,11307635859715044977,EUR.USD,0.1,long,1.1107,2020-01-09 20:34:00,10736.766666666666,370.23333333333335,1.11037,2020-01-09 20:46:00,-3.299999999999045,,True,100057.90000000011
273,21370893955218463954,EUR.USD,0.1,short,1.11036,2020-01-09 20:47:00,10733.48,370.12,1.11051,2020-01-09 21:08:00,-1.5000000000007958,,True,100056.40000000011
274,18930430337661622918,EUR.USD,0.1,long,1.11051,2020-01-09 21:09:00,10734.93,370.17,1.11045,2020-01-09 21:24:00,-0.600000000000307,,True,100055.8000000001
275,63643503743094204654,EUR.USD,0.1,short,1.11044,2020-01-09 21:25:00,10734.253333333334,370.1466666666667,1.11047,2020-01-09 21:44:00,-0.30000000000001137,,True,100055.5000000001
276,56292769263365568513,EUR.USD,0.1,long,1.11053,2020-01-09 21:45:00,10735.123333333333,370.1766666666666,1.11072,2020-01-09 22:34:00,1.9000000000011141,,True,100057.4000000001
277,68359230313590939780,EUR.USD,0.1,short,1.11072,2020-01-09 22:35:00,10736.96,370.23999999999995,1.11077,2020-01-09 22:48:00,-0.5000000000016485,,True,100056.90000000011
278,80191260190399527810,EUR.USD,0.1,long,1.11076,2020-01-09 22:49:00,10737.346666666666,370.25333333333333,1.11069,2020-01-09 23:06:00,-0.7000000000000455,,True,100056.20000000011
279,92734195847170872590,EUR.USD,0.1,short,1.11065,2020-01-09 23:07:00,10736.283333333333,370.21666666666664,1.11075,2020-01-09 23:18:00,-1.0000000000005116,,True,100055.20000000011
280,35424217904876693923,EUR.USD,0.1,long,1.11072,2020-01-09 23:19:00,10736.96,370.23999999999995,1.11075,2020-01-09 23:45:00,0.30000000000092086,,True,100055.50000000012
281,44634700065077881772,EUR.USD,0.1,short,1.11074,2020-01-09 23:46:00,10737.153333333335,370.2466666666667,1.1108,2020-01-10 00:11:00,-0.5999999999996248,,True,100054.90000000011
282,36212564564895926022,EUR.USD,0.1,long,1.11075,2020-01-10 00:12:00,10737.249999999998,370.24999999999994,1.1109,2020-01-10 00:42:00,1.5000000000018758,,True,100056.40000000011
283,29368475428731991896,EUR.USD,0.1,short,1.11092,2020-01-10 00:43:00,10738.893333333332,370.3066666666666,1.11092,2020-01-10 00:46:00,-6.821210263296962e-13,,True,100056.40000000011
284,51402583365980203166,EUR.USD,0.1,long,1.11094,2020-01-10 00:47:00,10739.086666666666,370.31333333333333,1.11075,2020-01-10 01:25:00,-1.8999999999994657,,True,100054.50000000012
285,64361225959857785952,EUR.USD,0.1,short,1.11078,2020-01-10 01:26:00,10737.54,370.26000000000005,1.11109,2020-01-10 02:01:00,-3.0999999999987153,,True,100051.4000000001
286,69824850306661574390,EUR.USD,0.1,long,1.11108,2020-01-10 02:02:00,10740.44,370.36,1.11081,2020-01-10 02:23:00,-2.69999999999834,,True,100048.70000000011
287,38022385081354100548,EUR.USD,0.1,short,1.11083,2020-01-10 02:24:00,10738.023333333333,370.27666666666664,1.11072,2020-01-10 03:01:00,1.0999999999985448,,True,100049.8000000001
288,42651376499303327909,EUR.USD,0.1,long,1.11068,2020-01-10 03:02:00,10736.573333333332,370.22666666666663,1.11069,2020-01-10 03:15:00,0.10000000000110276,,True,100049.90000000011
289,63424841094064794870,EUR.USD,0.1,long,1.11063,2020-01-10 03:16:00,10736.09,370.21,1.11052,2020-01-10 03:17:00,-1.1000000000012164,,True,100048.8000000001
290,68498768458021676371,EUR.USD,0.1,short,1.11052,2020-01-10 03:18:00,10735.026666666665,370.1733333333333,1.10956,2020-01-10 04:01:00,9.59999999999593,,True,100058.4000000001
291,635665398593550337,EUR.USD,0.1,long,1.10956,2020-01-10 04:02:00,10725.746666666668,369.85333333333335,1.10968,2020-01-10 04:10:00,1.1999999999999318,,True,100059.6000000001
292,57230444512035543435,EUR.USD,0.1,short,1.10959,2020-01-10 04:11:00,10726.036666666669,369.8633333333334,1.10968,2020-01-10 04:12:00,-0.8999999999990109,,True,100058.7000000001
293,79502083409341323286,EUR.USD,0.1,long,1.10939,2020-01-10 04:13:00,10724.103333333334,369.79666666666674,1.10925,2020-01-10 04:15:00,-1.3999999999992951,,True,100057.3000000001
294,50000514849416267751,EUR.USD,0.1,short,1.10925,2020-01-10 04:16:00,10722.75,369.75,1.10955,2020-01-10 04:40:00,-3.000000000001819,,True,100054.3000000001
295,4376267782153339749,EUR.USD,0.1,long,1.10946,2020-01-10 04:41:00,10724.779999999999,369.81999999999994,1.10957,2020-01-10 05:03:00,1.1000000000019554,,True,100055.40000000011
296,67653472169593870314,EUR.USD,0.1,short,1.10957,2020-01-10 05:04:00,10725.843333333332,369.8566666666666,1.10972,2020-01-10 05:11:00,-1.5000000000017621,,True,100053.9000000001
297,34906113037300301876,EUR.USD,0.1,long,1.10978,2020-01-10 05:12:00,10727.873333333333,369.9266666666666,1.10948,2020-01-10 05:33:00,-2.999999999998522,,True,100050.90000000008
298,58344780367215547155,EUR.USD,0.1,short,1.10948,2020-01-10 05:34:00,10724.973333333335,369.8266666666667,1.10922,2020-01-10 06:26:00,2.5999999999993406,,True,100053.50000000009
299,29281758685637481146,EUR.USD,0.1,long,1.10913,2020-01-10 06:27:00,10721.59,369.71,1.10933,2020-01-10 06:52:00,2.0000000000009663,,True,100055.50000000009
300,74765846851060173981,EUR.USD,0.1,short,1.10939,2020-01-10 06:53:00,10724.103333333334,369.79666666666674,1.10934,2020-01-10 07:09:00,0.5000000000014779,,True,100056.00000000009
301,26510961958913587590,EUR.USD,0.1,long,1.10927,2020-01-10 07:10:00,10722.943333333333,369.7566666666666,1.10969,2020-01-10 07:51:00,4.200000000002149,,True,100060.20000000008
302,98705048914321686640,EUR.USD,0.1,short,1.1097,2020-01-10 07:52:00,10727.099999999999,369.8999999999999,1.10965,2020-01-10 07:53:00,0.4999999999984652,,True,100060.70000000008
303,21848630467627779274,EUR.USD,0.1,long,1.10966,2020-01-10 07:54:00,10726.713333333333,369.88666666666666,1.10901,2020-01-10 08:13:00,-6.499999999997613,,True,100054.20000000008
304,27510126620257619158,EUR.USD,0.1,short,1.10911,2020-01-10 08:14:00,10721.396666666667,369.7033333333333,1.11084,2020-01-10 08:33:00,-17.300000000000693,,True,100036.90000000008
305,88347759387597527639,EUR.USD,0.1,long,1.11121,2020-01-10 08:34:00,10741.696666666667,370.40333333333336,1.11014,2020-01-10 08:55:00,-10.700000000000443,,True,100026.20000000008
306,58661860135356189244,EUR.USD,0.1,short,1.1101,2020-01-10 08:56:00,10730.966666666667,370.03333333333336,1.10957,2020-01-10 09:30:00,5.299999999999784,,True,100031.50000000009
307,15702123075680527245,EUR.USD,0.1,long,1.10954,2020-01-10 09:31:00,10725.553333333333,369.84666666666664,1.10937,2020-01-10 09:53:00,-1.6999999999991928,,True,100029.80000000008
308,21164699203477881647,EUR.USD,0.1,short,1.10955,2020-01-10 09:54:00,10725.65,369.85,1.11,2020-01-10 10:02:00,-4.50000000000216,,True,100025.30000000008
309,73889668711262118396,EUR.USD,0.1,long,1.10997,2020-01-10 10:03:00,10729.71,369.98999999999995,1.11128,2020-01-10 11:05:00,13.100000000002012,,True,100038.40000000007
310,4513864876917599411,EUR.USD,0.1,short,1.11124,2020-01-10 11:06:00,10741.986666666666,370.4133333333333,1.11172,2020-01-10 11:20:00,-4.80000000000166,,True,100033.60000000005
311,28025308934151778647,EUR.USD,0.1,long,1.11171,2020-01-10 11:21:00,10746.53,370.57,1.11159,2020-01-10 11:45:00,-1.1999999999991928,,True,100032.40000000005
312,33466447832835330463,EUR.USD,0.1,short,1.1116,2020-01-10 11:46:00,10745.466666666667,370.53333333333336,1.11174,2020-01-10 11:54:00,-1.3999999999991246,,True,100031.00000000004
313,92854681656521003083,EUR.USD,0.1,long,1.11174,2020-01-10 11:55:00,10746.82,370.58,1.11233,2020-01-10 12:38:00,5.900000000001398,,True,100036.90000000002
314,41475997054236747973,EUR.USD,0.1,short,1.11225,2020-01-10 12:39:00,10751.75,370.75,1.11198,2020-01-10 13:05:00,2.6999999999989086,,True,100039.60000000002
315,34770020213090626362,EUR.USD,0.1,long,1.112,2020-01-10 13:06:00,10749.333333333336,370.66666666666674,1.112,2020-01-10 13:07:00,-6.821210263296962e-13,,True,100039.60000000002
316,14370956886122850689,EUR.USD,0.1,short,1.11205,2020-01-10 13:08:00,10749.816666666668,370.68333333333334,1.11198,2020-01-10 13:32:00,0.6999999999997613,,True,100040.30000000002
317,6321004588899531797,EUR.USD,0.1,long,1.112,2020-01-10 13:33:00,10749.333333333336,370.66666666666674,1.11195,2020-01-10 13:37:00,-0.5000000000025011,,True,100039.80000000002
318,85158611369088211819,EUR.USD,0.1,short,1.11195,2020-01-10 13:38:00,10748.85,370.65,1.11207,2020-01-10 13:54:00,-1.2000000000003865,,True,100038.60000000002
319,76418255485886164531,EUR.USD,0.1,long,1.11207,2020-01-10 13:55:00,10750.009999999998,370.68999999999994,1.11184,2020-01-10 14:02:00,-2.299999999998704,,True,100036.30000000002
320,21628077002320064578,EUR.USD,0.1,short,1.11179,2020-01-10 14:03:00,10747.303333333335,370.5966666666667,1.1119,2020-01-10 14:18:00,-1.1000000000000227,,True,100035.20000000001
321,65075644899873890594,EUR.USD,0.1,short,1.11192,2020-01-10 14:19:00,10748.560000000001,370.64000000000004,1.11191,2020-01-10 14:20:00,0.10000000000098908,,True,100035.30000000003
322,34162545287590712847,EUR.USD,0.1,long,1.1119,2020-01-10 14:21:00,10748.366666666669,370.6333333333334,1.11199,2020-01-10 15:04:00,0.8999999999994657,,True,100036.20000000003
323,83874104780313755749,EUR.USD,0.1,short,1.11201,2020-01-10 15:05:00,10749.429999999998,370.66999999999996,1.11211,2020-01-10 15:23:00,-1.0000000000019327,,True,100035.20000000004
324,62998800728361804581,EUR.USD,0.1,long,1.11211,2020-01-10 15:24:00,10750.396666666666,370.70333333333326,1.11204,2020-01-10 15:31:00,-0.6999999999992497,,True,100034.50000000004
325,94655044155719690155,EUR.USD,0.1,short,1.11205,2020-01-10 15:32:00,10749.816666666668,370.68333333333334,1.11206,2020-01-10 15:45:00,-0.10000000000133014,,True,100034.40000000002
326,27033615616436778963,EUR.USD,0.1,long,1.11206,2020-01-10 15:46:00,10749.913333333334,370.68666666666667,1.112,2020-01-10 15:56:00,-0.5999999999987153,,True,100033.80000000002
327,52884796899362932153,EUR.USD,0.1,short,1.11206,2020-01-10 15:57:00,10749.913333333334,370.68666666666667,1.11221,2020-01-10 16:03:00,-1.4999999999998295,,True,100032.30000000003
328,72963777265034692193,EUR.USD,0.1,long,1.11222,2020-01-10 16:04:00,10751.460000000001,370.74,1.11211,2020-01-10 16:19:00,-1.1000000000005912,,True,100031.20000000003
329,57177880463670120944,EUR.USD,0.1,short,1.1121,2020-01-10 16:20:00,10750.3,370.7,1.1121,2020-01-10 16:39:00,-2.5579538487363607e-12,,True,100031.20000000003
330,24592117642642749299,EUR.USD,0.1,long,1.1121,2020-01-10 16:40:00,10750.3,370.7,1.11165,2020-01-10 16:59:00,-4.499999999997442,,True,100026.70000000003
331,58873248040365207619,EUR.USD,0.1,short,1.11172,2020-01-10 17:00:00,10746.626666666667,370.5733333333334,1.11172,2020-01-10 17:28:00,-3.410605131648481e-13,,True,100026.70000000003
332,66740790245935703187,EUR.USD,0.1,long,1.11172,2020-01-10 17:29:00,10746.626666666667,370.5733333333334,1.11287,2020-01-13 00:31:00,11.500000000000341,,True,100038.20000000003
333,56788541930551238783,EUR.USD,0.1,short,1.11294,2020-01-13 00:32:00,10758.42,370.97999999999996,1.11313,2020-01-13 00:46:00,-1.8999999999992383,,True,100036.30000000003
334,41310916567865290760,EUR.USD,0.1,long,1.11313,2020-01-13 00:47:00,10760.256666666666,371.0433333333333,1.11276,2020-01-13 01:05:00,-3.699999999999136,,True,100032.60000000003
335,3678227467257139157,EUR.USD,0.1,short,1.11274,2020-01-13 01:06:00,10756.486666666668,370.91333333333336,1.11292,2020-01-13 01:28:00,-1.799999999999784,,True,100030.80000000003
336,87691014500213821498,EUR.USD,0.1,long,1.11292,2020-01-13 01:29:00,10758.226666666666,370.9733333333333,1.11285,2020-01-13 01:58:00,-0.6999999999988518,,True,100030.10000000003
337,37537743842930234909,EUR.USD,0.1,short,1.11287,2020-01-13 01:59:00,10757.743333333334,370.9566666666667,1.11266,2020-01-13 02:06:00,2.1000000000001364,,True,100032.20000000004
338,41035754206309385251,EUR.USD,0.1,short,1.11268,2020-01-13 02:07:00,10755.906666666666,370.8933333333333,1.11284,2020-01-13 02:42:00,-1.6000000000022965,,True,100030.60000000003
339,79175664970605028766,EUR.USD,0.1,long,1.11283,2020-01-13 02:43:00,10757.356666666667,370.9433333333333,1.11222,2020-01-13 02:57:00,-6.09999999999917,,True,100024.50000000004
340,15104077418463680593,EUR.USD,0.1,short,1.1123,2020-01-13 02:58:00,10752.233333333334,370.76666666666665,1.11272,2020-01-13 03:42:00,-4.199999999998681,,True,100020.30000000006
341,40562472139797274639,EUR.USD,0.1,long,1.11268,2020-01-13 03:43:00,10755.906666666666,370.8933333333333,1.11225,2020-01-13 04:16:00,-4.299999999999159,,True,100016.00000000006
342,23647950388499399958,EUR.USD,0.1,short,1.11211,2020-01-13 04:17:00,10750.396666666666,370.70333333333326,1.11173,2020-01-13 05:13:00,3.7999999999959755,,True,100019.80000000008
343,30793070552374149901,EUR.USD,0.1,long,1.11171,2020-01-13 05:14:00,10746.53,370.57,1.11154,2020-01-13 05:33:00,-1.7000000000010118,,True,100018.10000000006
344,36329247769572740449,EUR.USD,0.1,short,1.11155,2020-01-13 05:34:00,10744.983333333334,370.51666666666665,1.11178,2020-01-13 05:45:00,-2.299999999999045,,True,100015.80000000005
345,46963736266381890442,EUR.USD,0.1,long,1.1117,2020-01-13 05:46:00,10746.433333333332,370.56666666666666,1.11157,2020-01-13 05:51:00,-1.2999999999984198,,True,100014.50000000006
346,77028799857903855967,EUR.USD,0.1,short,1.11164,2020-01-13 05:52:00,10745.853333333333,370.5466666666667,1.11196,2020-01-13 06:03:00,-3.2000000000029445,,True,100011.30000000006
347,35789367628680689913,EUR.USD,0.1,long,1.11196,2020-01-13 06:04:00,10748.946666666667,370.65333333333336,1.1121,2020-01-13 06:27:00,1.4000000000017394,,True,100012.70000000007
348,32464027947128161270,EUR.USD,0.1,short,1.11204,2020-01-13 06:28:00,10749.72,370.68,1.11235,2020-01-13 06:56:00,-3.100000000000648,,True,100009.60000000005
349,51151400143380323415,EUR.USD,0.1,long,1.11231,2020-01-13 06:57:00,10752.329999999998,370.7699999999999,1.11208,2020-01-13 07:13:00,-2.299999999998761,,True,100007.30000000006
350,52329366193802566637,EUR.USD,0.1,long,1.11214,2020-01-13 07:14:00,10750.686666666666,370.7133333333333,1.11224,2020-01-13 07:45:00,0.9999999999998295,,True,100008.30000000006
351,56216937494660390666,EUR.USD,0.1,short,1.11212,2020-01-13 07:46:00,10750.493333333334,370.7066666666667,1.11268,2020-01-13 08:01:00,-5.599999999998772,,True,100002.70000000006
352,19188261565245248011,EUR.USD,0.1,long,1.11262,2020-01-13 08:02:00,10755.326666666666,370.8733333333333,1.11257,2020-01-13 08:26:00,-0.4999999999984652,,True,100002.20000000007
353,4978371073548639302,EUR.USD,0.1,short,1.11252,2020-01-13 08:27:00,10754.359999999999,370.84,1.11211,2020-01-13 09:18:00,4.099999999998374,,True,100006.30000000006
354,38214758149305549578,EUR.USD,0.1,long,1.11212,2020-01-13 09:19:00,10750.493333333334,370.7066666666667,1.11222,2020-01-13 09:30:00,1.0000000000002274,,True,100007.30000000008
355,99417024103460131335,EUR.USD,0.1,short,1.11237,2020-01-13 09:31:00,10752.91,370.79,1.11256,2020-01-13 09:34:00,-1.9000000000004889,,True,100005.40000000008
356,32016726593323735792,EUR.USD,0.1,long,1.11259,2020-01-13 09:35:00,10755.036666666667,370.86333333333334,1.11226,2020-01-13 09:53:00,-3.299999999999841,,True,100002.10000000008
357,31395570187408497305,EUR.USD,0.1,short,1.1123,2020-01-13 09:54:00,10752.233333333334,370.76666666666665,1.11267,2020-01-13 10:08:00,-3.7000000000005002,,True,99998.4000000001
358,69335879322997739037,EUR.USD,0.1,long,1.11243,2020-01-13 10:09:00,10753.490000000002,370.81000000000006,1.11331,2020-01-13 11:01:00,8.800000000000523,,True,100007.2000000001
359,38484353418824751086,EUR.USD,0.1,short,1.11335,2020-01-13 11:02:00,10762.383333333333,371.1166666666667,1.11389,2020-01-13 11:14:00,-5.400000000001569,,True,100001.80000000009
360,31837281387438776781,EUR.USD,0.1,long,1.11379,2020-01-13 11:15:00,10766.636666666667,371.2633333333334,1.11388,2020-01-13 11:47:00,0.8999999999986699,,True,100002.70000000008
361,83789131237045593321,EUR.USD,0.1,short,1.114,2020-01-13 11:48:00,10768.666666666668,371.33333333333337,1.11396,2020-01-13 12:21:00,0.40000000000088676,,True,100003.10000000008
362,67740610276257272776,EUR.USD,0.1,long,1.11396,2020-01-13 12:22:00,10768.28,371.32,1.11368,2020-01-13 12:37:00,-2.7999999999995566,,True,100000.30000000009
363,52939095509169293766,EUR.USD,0.1,short,1.11382,2020-01-13 12:38:00,10766.926666666668,371.27333333333337,1.11401,2020-01-13 12:54:00,-1.8999999999988972,,True,99998.4000000001
364,56903724485678093616,EUR.USD,0.1,long,1.11403,2020-01-13 12:55:00,10768.956666666667,371.34333333333336,1.11407,2020-01-13 13:39:00,0.399999999998613,,True,99998.80000000009
365,76282368569271525004,EUR.USD,0.1,short,1.11407,2020-01-13 13:40:00,10769.343333333332,371.3566666666666,1.11403,2020-01-13 14:12:00,0.39999999999787406,,True,99999.20000000008
366,80424106851928882837,EUR.USD,0.1,long,1.11403,2020-01-13 14:13:00,10768.956666666667,371.34333333333336,1.11391,2020-01-13 14:20:00,-1.1999999999999318,,True,99998.00000000009
367,73834354334680548355,EUR.USD,0.1,short,1.11393,2020-01-13 14:21:00,10767.990000000002,371.31000000000006,1.11392,2020-01-13 14:42:00,0.10000000000093223,,True,99998.1000000001
368,78192628900995492718,EUR.USD,0.1,long,1.11396,2020-01-13 14:43:00,10768.28,371.32,1.1138,2020-01-13 15:00:00,-1.600000000000648,,True,99996.50000000009
369,88737001421367274362,EUR.USD,0.1,short,1.11379,2020-01-13 15:01:00,10766.636666666667,371.2633333333334,1.1138,2020-01-13 15:56:00,-0.09999999999939746,,True,99996.40000000008
370,85852244148399156668,EUR.USD,0.1,long,1.1137,2020-01-13 15:57:00,10765.766666666666,371.23333333333335,1.11361,2020-01-13 16:14:00,-0.8999999999994088,,True,99995.50000000009
371,68622406932837865789,EUR.USD,0.1,short,1.11357,2020-01-13 16:15:00,10764.509999999998,371.18999999999994,1.11362,2020-01-13 16:35:00,-0.5000000000042064,,True,99995.00000000007
372,82647042033936257473,EUR.USD,0.1,long,1.11362,2020-01-13 16:36:00,10764.993333333334,371.2066666666667,1.11339,2020-01-13 16:45:00,-2.299999999999045,,True,99992.70000000007
373,60460120104080714856,EUR.USD,0.1,short,1.11338,2020-01-13 16:46:00,10762.673333333334,371.1266666666667,1.11365,2020-01-13 17:09:00,-2.699999999999193,,True,99990.00000000007
374,68475604087143703302,EUR.USD,0.1,long,1.11365,2020-01-13 17:10:00,10765.283333333333,371.21666666666664,1.11361,2020-01-13 17:37:00,-0.3999999999991246,,True,99989.60000000008
375,38977894394769450525,EUR.USD,0.1,short,1.1137,2020-01-13 17:38:00,10765.766666666666,371.23333333333335,1.11358,2020-01-13 17:57:00,1.1999999999986812,,True,99990.80000000008
376,48651756049838712980,EUR.USD,0.1,long,1.11355,2020-01-13 17:58:00,10764.316666666668,371.18333333333334,1.11357,2020-01-13 18:00:00,0.19999999999805596,,True,99991.00000000007
377,50745744519396889142,EUR.USD,0.1,short,1.1136,2020-01-13 18:01:00,10764.8,371.2,1.11361,2020-01-13 18:21:00,-0.10000000000110276,,True,99990.90000000007
378,41631520975098953891,EUR.USD,0.1,long,1.1136,2020-01-13 18:22:00,10764.8,371.2,1.11363,2020-01-13 18:30:00,0.30000000000001137,,True,99991.20000000008
379,35876720756672492558,EUR.USD,0.1,short,1.11364,2020-01-13 18:31:00,10765.186666666666,371.2133333333333,1.11359,2020-01-13 18:34:00,0.49999999999835154,,True,99991.70000000008
380,57525935466083118471,EUR.USD,0.1,long,1.11361,2020-01-13 18:35:00,10764.896666666667,371.2033333333333,1.11353,2020-01-13 18:52:00,-0.8000000000014893,,True,99990.90000000008
381,16137035339190136030,EUR.USD,0.1,short,1.11354,2020-01-13 18:53:00,10764.22,371.18,1.1138,2020-01-13 19:08:00,-2.600000000000648,,True,99988.30000000008
382,48146790417715779084,EUR.USD,0.1,long,1.1138,2020-01-13 19:09:00,10766.733333333332,371.2666666666666,1.11384,2020-01-13 19:58:00,0.40000000000128466,,True,99988.70000000008
383,41402856979691143956,EUR.USD,0.1,short,1.11383,2020-01-13 19:59:00,10767.023333333334,371.2766666666667,1.11393,2020-01-13 20:20:00,-0.9999999999999432,,True,99987.7000000001
384,2518553840175496397,EUR.USD,0.1,long,1.1139,2020-01-13 20:21:00,10767.699999999999,371.29999999999995,1.11362,2020-01-13 20:30:00,-2.7999999999963165,,True,99984.9000000001
385,27238683210163875163,EUR.USD,0.1,short,1.11349,2020-01-13 20:31:00,10763.736666666668,371.16333333333336,1.11358,2020-01-13 20:57:00,-0.9000000000001478,,True,99984.0000000001
386,44877862779764330757,EUR.USD,0.1,long,1.11356,2020-01-13 20:58:00,10764.413333333334,371.18666666666667,1.11358,2020-01-13 21:26:00,0.20000000000055707,,True,99984.2000000001
387,11432866767864154968,EUR.USD,0.1,short,1.11361,2020-01-13 21:27:00,10764.896666666667,371.2033333333333,1.11376,2020-01-13 21:35:00,-1.500000000001421,,True,99982.70000000011
388,36140374802407512061,EUR.USD,0.1,long,1.11379,2020-01-13 21:36:00,10766.636666666667,371.2633333333334,1.11363,2020-01-13 21:50:00,-1.6000000000013301,,True,99981.10000000011
389,95156444876865824148,EUR.USD,0.1,short,1.11363,2020-01-13 21:51:00,10765.09,371.21,1.11376,2020-01-13 22:02:00,-1.3000000000020577,,True,99979.8000000001
390,57813437092689822959,EUR.USD,0.1,long,1.11377,2020-01-13 22:03:00,10766.443333333333,371.2566666666666,1.11357,2020-01-13 22:13:00,-2.000000000000398,,True,99977.8000000001
391,44046293272019119452,EUR.USD,0.1,short,1.11353,2020-01-13 22:14:00,10764.123333333333,371.1766666666666,1.11383,2020-01-13 22:24:00,-3.000000000001478,,True,99974.8000000001
392,9314847154656639688,EUR.USD,0.1,long,1.1138,2020-01-13 22:25:00,10766.733333333332,371.2666666666666,1.11356,2020-01-13 22:37:00,-2.3999999999979877,,True,99972.40000000011
393,97794999298816849490,EUR.USD,0.1,short,1.11356,2020-01-13 22:38:00,10764.413333333334,371.18666666666667,1.11372,2020-01-13 22:56:00,-1.6000000000001933,,True,99970.8000000001
394,90013337423788183684,EUR.USD,0.1,long,1.11371,2020-01-13 22:57:00,10765.863333333335,371.2366666666667,1.11364,2020-01-13 23:07:00,-0.7000000000016371,,True,99970.10000000012
395,99584497839303589118,EUR.USD,0.1,short,1.11363,2020-01-13 23:08:00,10765.09,371.21,1.11374,2020-01-13 23:14:00,-1.0999999999995111,,True,99969.00000000012
396,32747619284575725503,EUR.USD,0.1,long,1.11374,2020-01-13 23:15:00,10766.153333333334,371.24666666666667,1.11371,2020-01-13 23:33:00,-0.2999999999999545,,True,99968.70000000011
397,53061737073414190176,EUR.USD,0.1,short,1.11369,2020-01-13 23:34:00,10765.670000000002,371.2300000000001,1.11369,2020-01-13 23:57:00,5.115907697472721e-13,,True,99968.70000000011
398,32806585995066290411,EUR.USD,0.1,long,1.1137,2020-01-13 23:58:00,10765.766666666666,371.23333333333335,1.1137,2020-01-14 00:06:00,2.2737367544323206e-13,,True,99968.70000000011
399,15829043899476347635,EUR.USD,0.1,short,1.1137,2020-01-14 00:07:00,10765.766666666666,371.23333333333335,1.11364,2020-01-14 00:15:00,0.6000000000001364,,True,99969.30000000012
400,81741937886353875500,EUR.USD,0.1,short,1.11364,2020-01-14 00:16:00,10765.186666666666,371.2133333333333,1.11373,2020-01-14 00:24:00,-0.9000000000012847,,True,99968.40000000011
401,81060061305296974982,EUR.USD,0.1,long,1.11374,2020-01-14 00:25:00,10766.153333333334,371.24666666666667,1.11375,2020-01-14 00:35:00,0.09999999999968168,,True,99968.50000000012
402,92564188991983370364,EUR.USD,0.1,short,1.11382,2020-01-14 00:36:00,10766.926666666668,371.27333333333337,1.11381,2020-01-14 00:39:00,0.10000000000110276,,True,99968.60000000011
403,98177330586050489860,EUR.USD,0.1,long,1.11377,2020-01-14 00:40:00,10766.443333333333,371.2566666666666,1.1137,2020-01-14 00:55:00,-0.6999999999993065,,True,99967.90000000011
404,18187773696175033935,EUR.USD,0.1,short,1.11375,2020-01-14 00:56:00,10766.25,371.25,1.11384,2020-01-14 01:15:00,-0.8999999999996362,,True,99967.00000000012
405,68866074502260765562,EUR.USD,0.1,long,1.11391,2020-01-14 01:16:00,10767.796666666667,371.30333333333334,1.11411,2020-01-14 01:54:00,1.9999999999999432,,True,99969.00000000012
406,89166656642526834777,EUR.USD,0.1,short,1.11412,2020-01-14 01:55:00,10769.826666666668,371.37333333333333,1.1142,2020-01-14 02:00:00,-0.8000000000007503,,True,99968.20000000011
407,22351152577040876391,EUR.USD,0.1,long,1.11425,2020-01-14 02:01:00,10771.083333333334,371.4166666666667,1.11399,2020-01-14 02:09:00,-2.59999999999917,,True,99965.60000000011
408,39724342987033037493,EUR.USD,0.1,short,1.11401,2020-01-14 02:10:00,10768.763333333332,371.33666666666664,1.1143,2020-01-14 02:27:00,-2.9000000000027626,,True,99962.7000000001
